
Date,Squad,Name,UserID,Level,XP,JoinTime,PingTime,Banned,Coins,KillsELO,GamesELO,Number_of_Jumps,Zombie_Deaths,Zombie_Kills,Zombie_Wins,Time,Time_Alive_Count,Time_Alive_Longest,Time_Alive,Zombie_Time_Alive_Count,Zombie_Time_Alive,BGM,DamageDealt_p52,DamageDealt_p53,DamageDealt_p54,DamageDealt_p55,DamageDealt_p56,DamageDealt_p57,DamageDealt_p58,DamageDealt_p59,DamageDealt_p60,AR,AK,Pistol,HR,RPG,Shotgun,SR,SMG,Homing,Grenade,HeliMinigun,TankMinigun,Knife,Revolver,Minigun,GL,DamageDealt_p82,DamageDealt_p83,DamageDealt_p84,DamageDealt_p85,DamageDealt_p86,DamageDealt_p87,Fists,VSS,Fifty,MGTurret,XBow,SCAR,TacShotty,VEK,DamageDealt_p96,DamageDealt_p97,LMG,DamageDealt_p101,DamageDealt_p104,DamageDealt_p105,DamageDealt_p110,LaserMine,DamageDealt_p112,Losses_m00,Losses_m10,Losses_m09,Losses_m08,Losses_m07
24082024,CAESAR,Mrs_Freshley,62ecc6e8bfea71f47dc815ad,107,2345050,0,748315,False,435,1634.05,1930.65,82748,0,0,0,1724409695,8741,578.441,566732.75297,0,0,206540.3072,24413.0822,19237.78059,12300.7769,45589.3146,7007.25775,1566.560533,23303.17,939.92248,6651.4402,173447.140491,245084.21,2479.0308,242054.9794,5290.7401,3188.42526,820,497.018,22291.9084,932816.047779,1776.07431,5469.95891,6125,192.498,0,16225.8155,1726.38256,20033.2463,3502.113,6720.9503,32598.42675,4062.5258,240,868.0018,0,388.8437,0,0,0,0,0,5934.2278,0,375,11.8,0,0,0,0,442,86,6,39,19
24082024,CAESAR,Terminator,65bb7494d142af8401fc7189,213,4980640,1706783892,4784418,False,319,1687.48,1557.26,253915,0,0,0,1723242801,22613,800.655,981184.866917,0,0,225744.00907,825,1021.14166,782.3076,4400,255,82.74427,825,0,1062.5,269154.881537,362084.076369,4147.0723,12847.8273,26164.4014,16627.6977,2052849.86,141756.426,12214.7359,186097.460275,627,1145.123,4000,8866.3484,2056.90161,220.3049,863.7473,22357.302,2879.8994,747.3769,30306.3516,1786.9994,810,21780.6115,332235,315.7725,56625,2717.7695,818.7411,19038.47987,119777.64783,28144.2555,2240,33375,461955.75945,25431.25,225.715862,12408.88935,27847.070097,1129,62,0,42,19
24082024,CAESAR,alex1,64e21caad142afc4527761b5,100,2154070,1692540074,910252,False,202,1556.68,1414.56,123081,0,0,0,1723892767,8163,871.4,412299.01895,0,0,148639.82269,7343.885,886.9938,982.9561,5775,579.51057,110.73862,3575,17,1094.2924,19782.23111,85132.427124,2211.5702,9821.4309,85835.9615,1329.2604,633660,301470.51474,9959.1304,45094.47737,60.92386,53.7538,5125,11191.4972,1065.15668,683.5314,585.3898,14394.0485,2669.1043,42.0835,5108.2286,763.667,450,14005.14596,17475,0,33000,5119.1362,594.91231,10676.56901,15237.17109,20997.936,1683.5,2625,17293.03139,9428.75,28.1520812,3175.43,2190.47908,440,22,0,20,10
24082024,CAESAR,the roman,62b7f2b4bfea71df4d157e38,231,5428535,1656222388,2668676,False,132,1681.09,1536.08,318182,0,0,0,1713446807,15439,851.136,1185476.894367,0,0,628178.74073,56761.6732,21047.28747,6451.63666,57292.9566,5314.26218,907.317102,50034.849,1266.27825,21656.2767,17387.943389,50476.90587,1875.8394,5578.3162,144472.6024,2550.4261,224610,549043.3082,100347.691,513214.5004102,2340.81234,3801.5672,22375,15340.34636,4828.02463,10507.936,686.93824,38883.77376,2784.5711,1078.3332,31404.50298,1449.2799,930,36508.96451,7920,1139.1199,105750,427454.005823,3113.86015,10620.360135,1296.1957,11235.6796,5447.75282,8500,314.0563,295229.311,10.16546,119907.17757,5484.790467,1130,122,13,41,34
24082024,CAESAR,Hell0,5fe6e5a3d142afc403b1bee6,101,2182795,1608967587,738119,False,12,1659.65,1610.78,74382,3,20,0,1708269752,5289,825.681,448372.4285132,3,1729.574,345543.54124,35501.6222,11698.85163,6795.2712,22942.675,2456.1877,628.42443,11458.637,1662.39641,11318.741,83031.79509,98267.67058,14721.0285,13503.6312,35687.7053,6863.81723,544690,44032.57469,3817.0629,104490.985593,256.56745,2435.85428,26125,33035.83011,14217.63111,19882.493,1367.1389,15768.3584,1137.62427,2021.216,12982.0772,443.19255,570,22841.6784,75870,1769.6152,155625,58163.17292,8596.07994,1380.4418,0,587.9146,1235,0,0,7640,0,7735.4475,0,249,24,3,5,1
24082024,CAESAR,BossAngeles,64b01c82d142af1f69eae6b5,26,317500,0,406502,False,929,1378.1,1513.19,11338,0,0,0,1708458504,2161,592.924,147315.71985,0,0,29969.8503,24227.6899,1641.43216,667.8227,22715.629,1333.0628,70.02023,10971.7252,1337.21671,1179.294,22356.394334,4966.01492,697.4183,3999.5,55715.2123,534.4971,6490,202.8517,20424.3101,1319.20235,214.8321,1783.77762,125,122.554,150,0,0,900,0,0,904.2972,0,150,496,600,60,32625,12473.845794,60,130.7754,180,759.3058,2823.8,4250,0,9907.5,0,16601.32966,0,187,15,0,6,5
24082024,CAESAR,hqa theghost,6446675bbfea71fa1539a6df,45,779730,1682335579,781646,False,280,1558.77,1494.41,32605,0,0,0,1720928227,2551,819.097,170652.55283,0,0,37718.2595,2994.868,1060.30322,264.4045,2295.4317,382.5,28.41202,3093.09,221,312.5,21187.29431,15400.07186,769.8596,3295.5218,1034.9689,706.2582,115060,39750.74835,877.2884,6689.6469,0,178.67947,1875,1256.84242,619.617,2174.567,68.5066,0,0,0,0,0,150,2425.8015,27315,20,3750,2802.30055,802.7571,7694.116212,1462.18525,6126.9954,1001.09392,4375,2058.1587,42033.75,3.19707,209.15256,530.8769661,158,16,0,3,5
24082024,CAESAR,onii.chan_ril,65b4c795bfea71075e5661b1,36,562165,1706346389,540803,False,954,1584.39,1613.83,36211,0,0,0,1717695299,2972,823.956,151242.294769,0,0,67641.98243,12680.6282,1270.39141,85.8466,3355.231,229.5,3.24253,3402.6617,358.1622,47.4932,4880.61017,91612.82715,245.824,231.469,1096.2,64,540,83961.1819,3131.7833,28876.766803,0,12.14987,0,0,12853.58094,206.7147,238.2451,1137.7473,0,183.3966,625,0,180,136.4,0,44.3341,750,6533.01897,650.838532,958.5,5919.7235,5532.6259,5126.36821,9500,37035.914734,250,3.799612,33295.99341,0,158,11,0,1,5
24082024,CAESAR,sussyvaca2023,6533c8d4fe3c7a164aa4e987,132,2973755,1697892564,1482305,False,6483,1637.35,1970.64,155566,0,0,0,1722353106,10309,832.775,578403.46251,0,0,444351.35662,13514.441,4231.52512,1704.0891,7479.3523,1929.36152,167.08728,2750,1110.1153,4775.3081,380444.614553,43293.218159,2390.7676,28266.79765,57312.0587,1318.67069,1515038.8975,32545.62194,25283.8937,45184.59604,636.5713,979.06222,192250,122087.6614,1083.82232,1084.957,3109.5497,31270.0086,7972.9687,6378.2683,35424.8299,5087.0717,720,40138.94217,78750,985.2452,9750,23328.899878,1474.07904,1554.3392,338.149,7.5,1441.994,4000,2390.6298,6955,4757.2197057,2959.7556,66810.4532172,490,34,0,12,7
24082024,CAESAR,Crosshair,64fab81fd142afc23ddad37f,49,891075,1694152735,326138,False,90,1592.81,1719.26,32848,0,0,0,1724056040,3584,712.276,221881.68503,0,0,112161.7735,12993.634,2474.07944,2848.7468,14193.771,1146.97601,166.99127,10869.287,1126.3937,7082.7533,30308.176788,11445.95019,12759.2891,32057.6517,65204.7451,1709.27376,238873.334,14660.6028,78625.4877,88060.721105,361.826,3030.3902,22250,9820.46063,1798.60703,20463.5428,1249.0106,9905.1744,2006.7543,2083.9565,10620.4517,1290.6391,1830,17939.8882,81135,424.22729,28125,10146.078265,519.404,964.33733,1064.82895,238.8304,1363.8802,5000,1056.1056,1025,12.62774,13476.1555,360.37066,261,16,0,4,8
24082024,CAESAR,Capta!n X,606848ded142af146853a4c0,102,2213005,1617447134,1558093,False,340,1547.23,1752.82,70074,0,0,0,1720198483,14513,837.601,743672.1685003,0,0,250058.27225,23299.6599,5047.64593,6143.1713,26561.3804,1360,408.77785,24691.9958,458.96993,11008.0388,21553.896172,41501.635984,4613.9647,3694.165,37591.6147,3507.13032,212770,277397.59598,22575,86745.66158,1089.5265,3729.58923,2625,6836.95927,559.31086,3689.235,600.2418,3677.8373,619.6058,1261.7646,5777.5714,301.7998,180,15919.0829,600,407.71693,138750,192246.04496,197.5245,5242.002761,180,7723.8361,648.8177,250,105732.118467,329887.5,264.89681,26925.8041,675.15624,873,72,3,17,11
24082024,CAESAR,FABIOFAZIO,652ea98fbfea716431b98d23,131,2941605,1697556879,798409,False,103,1550.14,1586.82,44827,0,0,0,1724428911,12806,908.258,685571.50816,0,0,390607.51243,11740.0378,3214.24617,0,9374.8759,993.87701,48.88675,5500,341.7298,0,216523.693321,54939.19505,1542.8822,20965.15891,506316.4943,728.9422,70160,177042.48217,81120.487,306832.1637231,10.1023,781.80883,1250,825.888,727.45944,1505.5607,240.4116,700,33.1437,50.7163,375,0,660,5548.32513,377070,282.2731,750,150666.53596,900.899,11605.49366,270,17857.3563,18687.81685,0,13221.5544,481704.4083,0,2953.8763,72.23562,705,31,0,11,5
24082024,CAESAR,Achilles007,638b25a0bfea713b7218483b,231,5444480,1683453047,1661152,False,171,1696.61,1867.75,307864,0,0,0,1721232194,13146,870.466,904348.232998,0,0,513432.9664,46368.4383,7439.03049,5284.3124,24178.592,1241,825.89698,11275,748.4731,8809.6494,69103.701224,260010.34381,11231.1101,46545.3771,70363.8845,16995.6507,1217852.518,612715.49369,4275,736376.572166,1306.8797,5111.04922,106750,56826.54247,8892.48941,538.6836,1235.2384,22418.2222,5513.1788,3563.3788,23133.7874,3540.8813,750,92323.3644,225030,230.2903,102375,26091.70148,9974.66636,12440.49636,3800.9449,13223.5086,7119.2137,48125,13741.0158,12460,98.934217,16375.3205,4379.68268,632,54,1,14,8
24082024,CAESAR,stanak47,5ff9a991bfea71b207e52e46,55,1036125,0,515637,False,250,1513.07,1624.54,43777,0,0,0,1717654594,6903,662.284,363310.897189,0,0,140527.83749,10474.197,8868.27828,2382.8523,7238.783,2974.1388,382.46354,6641.363,2285.53706,7375.8346,222758.22171,3454.36933,7330.9195,1555.883,179332.4575,813.71392,158170,80206.55547,5375.8913,107265.08217864,1247.8369,1543.7002,4500,0,50,4682.8421,532.5385,11848.3928,685.9955,1193.798,12590.2708,211.0211,0,248,1455,259.6284,221625,27640.292079,281.18675,1552.47393,0,145.4933,112,0,0,700,0,47866.0461,74.83642,372,24,5,7,11
24082024,CAESAR,Victor,61a71057bfea715511375ad5,107,2332915,1638338647,2196067,False,741,1532.89,1569.53,232863,0,0,0,1715421047,10906,873.202,825760.873524,0,0,81101.76266,9222.8099,8799.204,1268.0702,7986.9499,2500.4788,139.64547,4675,1793.5,3226.3794,83369.38083,470989.549433,6734.2123,8567.0848,31329.5051,1443.4161,416270,16355.0822,19248.5543,26218.64877,0,908.0217,2625,7043.55966,8676.18675,696.3239,13.9154,100,0,150,0,0,960,7302.3436,36390,119.5501,120000,36200.20428,2391.59022,30497.50031,0,2209.1627,6415.3159,125,2324.9552,77061.25,1.25639,11085.75779,341.84369,442,35,6,9,11
24082024,CAESAR,Donald Tusk,5f50d17bd142af5825c6f1e6,556,13556290,0,2356838,False,351,1735.29,1969.29,202036,16,413,2,1718712575,18699,1643.33,1287016.9046434,18,12302.188,650063.09994,34531.7769,89045.29393,8410.562,26659.4306,6850.599,3972.67942,13654.0098,3168.66959,10777.626,9159.8481,18154.82442,9898.5133,68176.02794,133536.3584,1204.8,69113.238,870739.96898,28179.7316,936851.77194587,1627.76471,5405.47831,36375,11269.00892,737.90936,29278.0924,4915.92022,22834.8544,2992.6461,12715.0343,30868.5006,3671.89251,660,30138.7051,5550,872.4005,10875,1032273.186893,486.829,146143.846575,4967.777,311.8254,993.727,7375,542.8,97522.5,16.758704,381435.037072,134.10325,625,95,7,39,6
24082024,CAESAR,SWAT Special OPS SF1,60132015d142afde4c12eaaf,71,1446400,1611866133,502348,False,510,1686.88,1899,78443,3,12,0,1721144058,6101,771.292,307830.005192,3,1246.003,193763.6956,3841.054,3144.22039,526.8606,4703.419,1180.4229,36.58758,4125,151.0259,0,56091.65719,75317.49092,12710.5954,10126.8783,38409.4562,11236.16494,703725.984,77081.29802,3582.9314,24627.61675,349.9599,658.5086,64250,60956.36154,2255.92769,6026.4193,0,700,0,51.0177,0,0,90,6335.6231,72750,365.8496,195308.045,41208.58281,3503.435414,6938.95886,16944.18872,7889.9523,1607.307,2000,118.826,22867.5,447.470062,44290.714786,10443.139561,250,22,5,9,2
24082024,CAESAR,theonlooker,63545c20d142af6a7d8d2a5d,93,1979805,1666472992,778987,False,190,1760.23,2050.09,76151,0,0,0,1711470551,6095,716.936,328280.678968,0,0,226801.3337,4319.768,1336.1488,3932.675,4296.541,1317.5,205.23317,3675.559,705.5,5960.4776,118624.490557,97090.76604,4512.862,22687.3451,89838.0698,8678.6969,554740.528,105719.08763,17057.3641,184052.907032,522.83287,1886.6909,39125,79037.19318,3268.94068,679.5875,265.5851,8804.0529,1647.2015,1655.6575,14314.4459,1771.0354,240,26783.11093,119095.422,0,146625,6808.2317,760.09444,9409.494235,21779.24806,6010.482,2364.6203,1250,0,2356.25,6.96032,27366.9721,297.69262,270,22,4,9,4
24082024,CAESAR,Skull wielder,64736d7fbfea710324834bc7,176,4066780,1685286271,4358272,False,104,1574.91,1735.63,203740,0,0,0,1724410181,16482,794.032,895616.01857,0,0,310858.24841,9857.7453,2048.74086,1733.5943,10725,357,287.15281,4203.5455,348.5,2356.5079,451326.617044,124702.570817,6448.5234,11654.19702,88916.2088,5143.6608,1502775.3955,192081.88983,10316.155,548540.843271,83.52995,1338.15075,55000,71262.85722,622.33932,5361.4277,1088.1502,31362.6583,6351.3539,2517.9355,30504.6387,3265.7464,1230,76479.15889,75015,217.0929,115846.429,6566.80317,2719.70627,19171.639434,2076.3,7967.2969,17599.8096,42250,3697.358842,22288.75,1059.8175806,54774.9977,35203.736893,906,69,0,41,18
24082024,CAESAR,Boar,60537d7ad142af84090e9519,309,7375155,1616084346,3852249,False,10,1540.81,1801.82,481068,271,1633,26,1722761938,22696,1105.75,1556663.588285,297,672.6875,355774.8436,24455.3255,24881.88198,8671.2982,21739.9921,5959.53638,1024.33004,14363.8113,7472.1995,9439.6224,427675.682328,100697.2624,33439.5307,32586.3733,122465.0026,13654.2828,954932.094,207619.26854,80328.2904,318858.89426,30.0142,2236.36853,75187.5,93303.53782,26937.42276,152599.1112,755.6428,1390.1013,100.6996,1239.9131,3000,199.7318,7200,14805.2103,126420,1432.3115,169715.196,461598.0366,10271.87123,123263.008764,0,144.1646,1943.3482,3750,8278.98472,31475,4.22699,27640.0726,1559.54717,864,120,16,22,3
24082024,CAESAR,moin,605b5633d142af6a676f53ce,38,602655,1689964073,258183,False,1000,1599.42,1607.3,24798,0,0,0,1717879733,2412,913.948,174014.96152,0,0,49603.7796,13877.772,6054.99361,771.2423,10957.2445,2342.57927,124.57083,11054.99,2112.15859,1167.844,3301.9475,18796.85347,4978.2385,3600.0075,1681.6193,5839.4039,267579.81,3637.5277,10410.9682,6965.5283,156.2306,2631.3361,1750,15828.5096,2005.33562,3552.6561,66.8372,454.8464,0,0,375,109.3418,210,1392.3647,26085,715.8001,25500,41308.59207,1231.356,13722.99375,980.6239,527.716,1349.322,750,297.3805,980,0,17425.8619,3023.71086,162,12,0,1,0
24082024,CAESAR,k1R4`/,6144d2b9d142af1d7e5e2d0a,63,1244915,1631900345,90704,False,45,1572.79,1732.33,25200,0,0,0,1720014745,1954,764.717,120671.62688,0,0,38070.1322,1925,507.07348,316.9403,2484.952,266.749,34.92422,550,48.9445,2091.0968,25630.425931,15441.11492,1746.1234,2866.553,29465.7065,1776.0415,97430,8071.4969,14197.3872,4267.1429,10.1589,150,1875,7014.75224,2811.88578,5292.9043,1204.41271,6747.0994,1645.575,2080.8022,7823.1839,1189.4815,180,7035.4212,10035,0,4500,8906.43048,586.52265,19139.24922,405.5064,6075.1619,7352.23151,0,0,27257.5,0,9871.84428,16027.42425,102,5,2,4,1
24082024,CAESAR,H_NGM_N,5ee44eddbfea71707e33576c,127,2827715,1592021551,1605093,False,3,1558.25,1562.04,55804,4,20,0,1720462636,10290,1009.79,667649.05124,4,1149.755,240416.62609,37801.3384,26623.45588,8010.8982,27012.7158,5643.78865,1577.73853,34962.5083,8146.97304,25416.6426,74082.20752,137626.179878,10304.285,13714.5472,123369.843,3701.99189,574875.7609,191213.287,24386.7124,144986.660426,837.36761,5627.02821,5687.5,11128.87891,2996.82217,21269.1642,1308.10423,18001.6346,2038.4161,3426.9368,21635.1946,1900.0241,420,32908.45075,42195,832.9766,108750,145740.755042,777.23944,23665.218295,1152.339,3437.1691,2943.9582,750,1816.90551,2305,11.185258,59364.33765,224.8777,510,49,9,4,5
24082024,CAESAR,Watch-Your-Six,5f6bfd49d142af802e816a73,191,4436510,1721431579,655532,False,2234,1657.53,1920.19,101426,0,0,0,1724458517,7734,802.684,465409.296737,0,0,240187.05493,10673.0634,1728.0649,1209.9538,7985.138,807.5,242.91612,6562.194,735.99,3375.0721,71069.59503,72573.06558,13666.0569,8360.031,31658.4364,3406.4396,844137.4128,113994.17145,41877.5953,155957.477004,0,2286.84824,6000,17007.48601,4020.8299,3089.4066,1346.09393,18625.4096,2846.8095,4213.5617,19025.8654,2956.5721,360,57095.2829,45060,385.55259,105287.519,25335.15095,2244.097128,31375.4078,360,13724.6397,2891.8264,9000,10813.4189,14949.99,17.49515,39141.24222,5018.100171,391,30,3,18,12
24082024,CAESAR,Colonel Prime,638f10d2bfea71246b75c5d5,61,1189170,1670320338,1685857,False,890,1584.34,1748.53,65614,0,0,0,1719465129,6834,836.988,376933.357091,0,0,100464.0994,12283.3191,2242.79858,1471.1554,12667.0302,1453.5,199.45317,6944.344,706.9349,4286.8753,33026.56196,58084.09618,2243.5163,21815.8776,13758.0239,2525.4778,285880,183494.48802,14917.6894,24824.79399,14.0036,968.42725,625,1989.0209,4253.9515,1284.9402,771.1528,5455.019,669.6367,349.002,2875,157.0363,210,18953.03,2280,240,17250,25806.0137,1111.21485,29982.083855,3500.57315,9862.6418,5701.5,375,9370.41939,108549.514,13.63161,17704.32513,3296.3685209,323,23,4,7,4
24082024,CAESAR,Drinitus,5c0961c5d142af144c54b262,121,2696060,1544118729,470878,False,2790,1682.49,2173.9,84633,11,118,0,1705922447,5546,886.648,507816.2376747,11,5851.395,69248.2503,4149.339,1211.68099,41.5891,4472.0614,2278,45.43369,3703.8519,0,0,74493.07417,26892.35983,28060.0633,8148.95,905.1791,4586.87981,471900,46896.8583,0,45026.37039,13.5,972.354,5250,9361.8173,1885.19045,843.8048,137.0379,0,0,0,0,0,810,5431.3044,66600,233.3739,10125,202357.867147,4685.95208,66025.940693,0,913.3839,6016.1291,500,0,256406.25,0,58408.8497,803.798654,214,28,1,10,1
24082024,CAESAR,lordkoekie,5d358138fe3c7a6a063759ea,28,353440,1563787576,180008,False,1650,1599.37,1601.13,29654,0,0,0,1724421506,2656,610.808,126389.57964,0,0,24769.3275,1925,365.5,0,2475,93.5,4.29414,1758.522,272,0,884.51105,12458.639583,2058.5644,12343.0268,4290.9179,378.0364,77340,26877.7908,6525,36026.30534,0,2459.79612,1375,5148.2598,669.83418,9973.1522,62.3261,100,0,0,0,0,0,752.7935,300,160,45375,25455.884584,3890.59626,40143.082329,426.884,5883.0383,130.3355,375,0,2887.5,155.6468324,5875.464,60.6175,123,16,2,3,4
24082024,CAESAR,Babička,5d84802bbfea713d06e0d657,306,7300385,1568964741,523219,False,100,1746.24,2103.82,213586,116,6457,22,1682580422,10257,990.503,1013806.6702,138,88047.9768,364843.18546,33581.7896,26948.08685,3085.0091,43900.7285,9438.8132,887.40368,25114.7519,8765.37596,6862.1749,171712.902995,50726.322311,26741.443,30370.1105,337053.3444,10844.17921,833636.647,127807.61956,55559.4928,284037.9697988,1906.4079,8457.18201,81250,42979.3512,7131.90879,31373.0234,700.9461,1600,173.5462,1611.0395,3037.0524,55.2856,2070,79276.3864,312582.716,1095.6702,380568.732,283163.82947,7557.18375,10974.163119,2599.2801,13165.4218,4756.477,2750,0,225543.99,0,211896.43071,170.56585,537,82,10,18,10
24082024,CAESAR,kriseq,5e53ef19fd3c7a1225a29b64,111,2429355,1582559001,334386,False,3290,1730.1,1941.31,59808,25,362,0,1688126240,2977,851.357,357904.6636947,25,12736.1593,285618.70324,8810.1648,2559.42069,2459.9139,13331.0458,778.6,679.62636,12739.1814,524.10926,5761.8908,100721.03926,68385.292155,3541.155,26033.31924,18392.3164,3305.5989,496009.757,13836.5671,46563.452,28163.03569,1082.83528,578.19526,7500,12270.21271,2975.25854,2120.5735,3077.5869,17560.018,3302.3791,3905.3941,12980.8114,1782.91131,1020,4644.2367,59760,591.7185,21000,23529.78936,1206.45422,12172.95669,1885.12079,168.4002,3487.7794,5375,0,21714.228,9.97493,15876.8509,8784.946833,271,37,7,21,1
24082024,CAESAR,crasyK,5ede73f4bfea716548335785,53,982745,1591637210,298744,False,631,1650.98,1532.79,125189,25,390,0,1704635781,2883,956.5,293220.46293,25,14633.9117,73889.0278,6020.306,3901.33543,1949.2109,3151.88,2184.5,276.07406,2750,1181.5,1805.241,25663.17143,46052.32519,10354.7858,38870.39103,5931.1051,5140.93828,71440,48642.0344,6502.0742,13413.68235,1403.6878,1613.85944,2375,46874.10881,1057.43379,1483.3178,221.9597,2695.7142,204.1568,467.3814,2157.6421,44.2895,480,937.613,7290,173.6285,13500,61484.65248,6439.57213,11931.87627,381.4723,559.102,3534.7203,750,1022.2711,860.512,5.38303,0,3438.641723,177,17,3,4,4
24082024,CAESAR,Col. Foster,5fb6b969bfea71ed20de61cd,44,762225,1605810537,381118,False,10,1530.7,1520.35,53896,0,0,0,1685733126,4955,795.298,277687.717915,0,0,172245.8392,14692.2803,5461.57056,3925.8582,20094.74,1068.80254,311.90248,11785.5346,1024.75704,5907.4198,35493.57809,75341.899514,10093.6938,31003.4139,75865.3999,12822.93249,57800,38566.62978,20671.5163,52404.01528,326.1948,3404.8247,9000,6673.3284,5548.86604,20355.238,873.3441,2789.025,539.8272,913.1211,2515.5013,150.8606,240,964.1156,12000,1675.751,60375,34736.35277,4255.26307,5020.21089,915.0019,30,1063.14527,0,0,890,49.9175325,3432.84965,472.61141,274,29,6,6,1
24082024,CAESAR,snow,60573e38bfea711b3ec0ad85,48,872425,1616330296,406915,False,345,1590.5,1517.65,58581,94,592,3,1680525887,3944,970.621,320435.3357453,97,45567.4198,11868.8719,7155.239,22434.00415,2796.9874,3300,3043,399.63475,5853.9181,2409.7043,3665.1906,163291.23121,18606.81623,2656.0797,17933.7344,97772.86105,2130.067193,148810,12083.7225,6258.5117,23420.27546,3639.97276,2387.4183,2375,18853.18588,1712.95838,1689.1574,193.0653,900,80.8517,71.2475,1875,57.634,225,2176.5302,7800,505.4542,1125,9859.28265,290.9772,2520.133,0,0,798.6787,0,0,85,0,1827.963,587.8091,224,22,4,4,1
24082024,CAESAR,jirka_CZ,613503fad142af1a285421b0,70,1416830,1630864378,283463,False,647,1588.5,1774.1,56377,0,0,0,1705080621,3144,908.442,249715.75481,0,0,68715.977,9826.1117,1364.20394,740.5941,15888.112,850,143.13074,11387.99,940.4623,2212.1121,8828.79185,74266.63051,1754.0138,4748.9223,110122.303,436.53958,307390,41728.15525,2550,8396.7677,0,2020.27696,7000,2101.2332,452.5,188.2384,282.8647,1561.3176,146.9597,0,1125,0,420,1552.8201,18270,0,4125,2748.0963,320,1238.7022,473.19518,3744.7383,859.3652,1250,0,49585,112.47951,32321.5493,190.65147,192,12,0,3,9
24082024,CAESAR,KreoX,614614b4bfea71c75a528804,49,893400,1631982772,724001,False,150,1644.58,1997.88,35742,0,0,0,1698169306,3881,498.496,199939.03102,0,0,47339.7148,4043.742,8033.6713,2225.3035,4007.31,748,681.001427,4950,957.2105,3472.8353,59547.64288,87537.58592,5742.9234,2582.1499,47231.3194,535.6341,324390.815,23608.6174,6900,22766.82707,240.2031,2628.02944,2500,2755.2421,821.62726,15330.7205,417.4738,6339.7615,614.1867,729.9946,4375,433.6296,30,28311.3513,750,1069.589,3000,39149.613379,544.64752,8986.16457,999,3751.5158,1828.613,0,0,28145,0.8867731,12090.37664,365.4738,164,21,1,3,1
24082024,CAESAR,Phantøm97,618b6dd0d142af7e298e0558,113,2493840,1636527568,1310299,False,0,1626.6,1766.17,87814,0,0,0,1723287296,12512,662.291,630587.787283,0,0,125316.15481,18085.4368,15135.84099,4525.6428,14047.901,2664.39705,822.13331,17428.414,3139.91498,8389.8643,310593.35621,171487.11283,21123.0279,17762.6834,214361.465,7279.4439,994189.974,52098.8569,109427.8642,364224.528249,3179.91314,4425.176,145000,82077.80883,5552.35919,41692.5984,926.3083,12447.3277,1849.7894,1708.8976,9639.7369,767.4869,120,19901.1604,153997.106,313.5899,138000,13599.68693,2169.39715,98080.72027,248.4441,3306.5098,210,0,220.812,6150,0,14451.4589,105.46047,617,42,6,12,3
24082024,CAESAR,Big Russ,61c343f6bfea714454823462,90,1915720,1640186870,1013743,False,1650,1685.5,2100.41,97196,0,0,0,1691149035,7255,871.13,398360.63261,0,0,234056.1933,1790.162,5331.23298,1724.8702,3656.642,569.5,761.70588,498.827,595,13669.8273,85089.77786,270137.48008,10213.0252,1042.365,112812.8724,802.6011,563206.2334,60273.9983,25033.5331,96972.59359,618.22679,1080,14375,229.054,986.29897,3616.9919,293.5449,21857.40072,1567.8361,561.5235,29865.0204,1495.9425,360,63820.09355,2310,83.9852,21750,29803.73013,784.7588,5957.54212,0,0,863.75,1250,0,1385,0,15052.3692,18009.546384,301,45,6,24,9
24082024,CAESAR,scream ST,61c59c3ebfea71ad2482341e,175,4044220,1640340542,762708,False,5,1678.6,1722.74,127608,0,0,0,1704534621,4388,889.115,405815.62868,0,0,130918.1292,9401.5576,5887.8423,2090.2264,9837.4011,2669.03657,245.37171,8574.18,1966.1828,3529.5252,50573.04714,62713.15882,3165.518,9447.1099,35024.8615,3363.64846,316490,32733.4102,23713.9405,65452.976502,47.2015,1491.4621,38500,11532.84221,3888.27741,1474.5894,485.1032,3029.4263,246.0322,484.6271,3117.3501,116.4506,990,19620.738,67845,295.8751,36000,15592.08397,2979.2696,50151.044494,0,3053.3048,3865.677,6500,0,4162.5,0,13548.14,15614.9105078,268,31,9,9,6
24082024,CAESAR,JoDaS_04,62970a33bfea71e25b90ae5e,191,4431695,1667481225,388193,False,181,1780.4,2561.81,77052,0,0,0,1701798740,5708,532.032,352000.76836,0,0,173189.4329,7232.085,2133.13192,523.5671,12720.4867,646,60.28303,5182.119,178.5,2081.5522,10427.2717,334233.734153,606.9411,5693.976,4944.4074,948.3415,833094.888,90281.8629,111.8977,113366.682526,465,2250.48938,33875,53347.49947,458.5,6605.008,91.6808,2740.4374,362.483,54.5174,2875,213.6317,120,1726.7803,13920,10.3369,45000,2755.2806,563.3948,15202.31277,27751.14199,406.986,988.4,35375,0,550,367.74698,53961.109,13506.479199,211,17,2,4,2
24082024,CAESAR,Bob Marleyy,63d8df61d142af811b57e9dd,62,1205955,1675157345,82131,False,2210,1660.79,1596.9,5891,0,0,0,1686744794,913,870.169,73565.98483,0,0,62033.4628,3288.285,296.9572,258.7329,2475,187,17.82997,825,8.5,0,1483.99375,29167.249709,910.7994,77400.8836,0,0,12450,1295.4921,0,4603.7778,150,78.5285,125,0,100,0,93.4685,0,0,317.214,0,0,0,124,0,158.1148,0,0,0,1073.1076,85.6864,1015.7825,0,0,0,300,12.57223,3429.584,0,61,10,2,3,3
